timestamp,type,country,outside,salary,currency,domain,experience,studies,gender,happy,remote
10/03/2023 18:15:32,Consultora,España,,66000,EUR,Mobile,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 18:17:43,Empresa de ventas privadas,España,Francia ,50000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 18:21:25,Empresa de producto,España,,48000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 18:22:39,Consultora,España,,35000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,4,"Sí, 100% remoto"
10/03/2023 18:24:43,Empresa de producto,España,,26000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 18:31:19,Empresa de producto,España,,21000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 18:32:49,Empresa de producto,España,,17300,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 18:36:32,Start Up,españa,,25000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 18:38:00,Consultora,España,,17000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 18:44:47,Empresa de producto,España,,55000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
10/03/2023 18:48:41,Start Up,España,,30000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,3,"Sí, 100% remoto"
10/03/2023 18:51:23,Empresa de producto,España,,25000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 18:52:08,Empresa de producto,España,,31500,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 18:54:36,Consultora,España,,18500,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 18:58:47,Consultora,España,,34500,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 19:06:13,Empresa de producto,España,,60000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 19:14:40,Consultora,España,,27000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,5,"Sí, 100% remoto"
10/03/2023 19:15:37,Empresa de producto,España,USA,20000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 19:23:15,Empresa de producto,España,,44500,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 19:24:30,Start Up,España,,25197,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 19:33:57,Empresa de producto,España,,35000,EUR,Oracle aeng,Senior (+5 años),Autodidacta,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 19:37:11,Empresa de producto,España,,19000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 19:59:12,Consultora,España,,34000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 19:59:33,Consultora,España,,26500,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Mujer,3,"Sí, 100% remoto"
10/03/2023 20:04:14,Consultora,España,,26500,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
10/03/2023 20:06:18,Consultora,España,,32500,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 20:06:32,Consultora,España,Alemania,31200,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 20:17:15,Consultora,España,,22000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Mujer,3,"Sí, 100% remoto"
10/03/2023 20:17:55,Consultora,España,,22000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Mujer,3,"Sí, 100% remoto"
10/03/2023 20:26:23,Consultora,España,,45000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 20:28:47,Consultora,España,,35000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 21:09:02,Empresa de producto,España,,23600,EUR,Full Stack,Trainee (0-1 años),Cursos,Hombre,5,Tengo que ir a la oficina de forma regular
10/03/2023 21:12:14,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Bootcamp,Mujer,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 21:15:34,Multinacional ,España,,15000,EUR,Maquetador web,Trainee (0-1 años),Bootcamp,Mujer,1,"Sí, 100% remoto"
10/03/2023 21:19:02,Empresa de producto,España,,36000,EUR,Fullstack + smart contracts,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 21:30:35,Empresa de producto,España,Francia,45000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 21:40:04,Start Up,España,,21000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,1,Tengo que ir a la oficina de forma regular
10/03/2023 21:45:54,Empresa de producto,España,,40000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 21:46:09,Consultora,España,,27000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Mujer,2,"Sí, 100% remoto"
10/03/2023 21:51:49,I+D,España,,50800,EUR,Software embebido,Senior (+5 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
10/03/2023 21:53:51,Consultora,España,Deloitte,18000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
10/03/2023 22:22:53,Start Up,España,Si,52000,EUR,Front End,Senior (+5 años),Autodidacta,Mujer,3,"Sí, 100% remoto"
10/03/2023 22:43:44,Start Up,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 22:46:21,Consultora,España,,25000,EUR,Back End,Junior (1-4 años),Grado superior DAW,Hombre,5,"Sí, 100% remoto"
10/03/2023 22:58:54,Consultora,España,,34000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 23:00:50,Consultora,España,,32000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 23:01:57,Cliente final,España,,53500,EUR,Engineer Manager,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
10/03/2023 23:04:44,Start Up,España,,30000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 23:05:01,Empresa de producto,España,,62000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 23:08:33,Empresa de producto,España,Suecia/EEUU,68000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 23:10:33,Consultora,España,,26000,EUR,Front End,Trainee (0-1 años),Bootcamp,Mujer,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 23:22:02,Empresa de producto,España,,43000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
10/03/2023 23:34:20,Consultora,España,,45000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Mujer,3,"Sí, 100% remoto"
10/03/2023 23:50:02,Empresa de producto,españa,,35000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Mujer,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
10/03/2023 23:50:36,Consultora,España,,31000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Prefiero no decirlo,5,"Sí, 100% remoto"
10/03/2023 23:57:50,Empresa de producto,España,,42000,EUR,ios y PM,Senior (+5 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
10/03/2023 23:59:49,Empresa de producto,España,Alemania,24000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
11/03/2023 0:06:13,Consultora,España,,32000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Mujer,2,"Sí, 100% remoto"
11/03/2023 0:17:49,Consultora,España,Empresa española,21000,EUR,Back End,Junior (1-4 años),Autodidacta,Hombre,4,Tengo que ir a la oficina de forma regular
11/03/2023 0:19:35,Consultora,España,Inglaterra,35000,EUR,Front End,Junior (1-4 años),Bootcamp,Hombre,4,"Sí, 100% remoto"
11/03/2023 0:42:53,Consultora,españa,,21000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
11/03/2023 1:05:12,Consultora,España,,20000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 1:17:52,Empresa de producto,España,Multinacional,50000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 1:29:14,Empresa de producto,España,,45000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 2:52:52,Empresa de producto,España,,22000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 3:15:17,Freelance,España,,14000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,1,"Sí, 100% remoto"
11/03/2023 7:35:25,Empresa de producto,España,Holanda,76000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 8:21:27,Consultora,España,,26952,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Mujer,1,"Sí, 100% remoto"
11/03/2023 8:34:27,Empresa de producto,España,,40000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 8:36:02,Empresa de producto,España,,45000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 8:46:43,Empresa de producto,España,,21000,EUR,Product manager,Senior (+5 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
11/03/2023 9:12:01,Consultora,España,,30000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 9:26:34,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 9:28:47,Start Up,España,,18000,EUR,Front End,Trainee (0-1 años),Bootcamp,Mujer,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 9:45:12,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
11/03/2023 9:54:23,Empresa de producto,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 9:55:32,Consultora,España,,30500,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 10:07:40,Empresa de producto,España,,47000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 10:10:09,Consultora,España,,55000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 10:11:43,Empresa de producto,España,,30000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
11/03/2023 10:12:09,Empresa de producto,España,,25687,EUR,Back End,Junior (1-4 años),Bootcamp,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 10:26:06,Consultora,España,,24000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 10:30:22,Consultora,España,,26000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 10:32:10,Consultora,España,,20000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 10:35:23,Empresa de producto,España,,52000,EUR,Front End,Senior (+5 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
11/03/2023 10:39:47,Consultora,España,,27000,EUR,Salesforce,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 10:47:53,Empresa de producto,España,,22000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 10:56:23,Empresa de producto,España,,18000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 11:04:42,Empresa de producto,España,,45000,EUR,Full Stack,Senior (+5 años),Autodidacta,Hombre,1,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 11:07:57,Consultora,España,,31000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 11:15:33,Consultora,España,,33000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 11:35:17,Consultora,España,Varios paises ,62000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 11:38:34,Traducción e interpretación ,España,,38000,EUR,Back End,Junior (1-4 años),Bootcamp,Hombre,3,"Sí, 100% remoto"
11/03/2023 11:39:19,Empresa de producto,España,,42000,EUR,Full Stack,Senior (+5 años),Formación reglada y muchos años autodidacta,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 11:53:55,Consultora,España,,23000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 12:09:26,Agencia,España,,16000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
11/03/2023 12:12:07,Empresa de producto,España,Francia,30000,EUR,Front End,Junior (1-4 años),École 42,Hombre,2,Tengo que ir a la oficina de forma regular
11/03/2023 12:28:36,Consultora,España,,19000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 12:33:53,Start Up,España,,28000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 12:40:49,Start Up,España,,22000,EUR,Full Stack,Junior (1-4 años),Autodidacta,Hombre,2,Tengo que ir a la oficina de forma regular
11/03/2023 12:53:18,Empresa de producto,España,,17600,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
11/03/2023 12:54:27,Consultora + producto,España,,38000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 12:56:41,Empresa de producto,España,,21000,EUR,Front End,Trainee (0-1 años),Bootcamp,Mujer,4,"Sí, 100% remoto"
11/03/2023 13:15:11,Agencia,España,,34000,EUR,Full Stack,Senior (+5 años),Autodidacta + Formación Reglada,Hombre,3,Tengo que ir a la oficina de forma regular
11/03/2023 13:31:18,Consultora,España,,22000,EUR,Front End,Trainee (0-1 años),Bootcamp,Mujer,3,"Sí, 100% remoto"
11/03/2023 13:32:58,Start Up,España,,21542,EUR,QA,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 11:14:32,Empresa de producto,España,,31000,EUR,Front End,Junior (1-4 años),Bootcamp,Mujer,3,"Sí, 100% remoto"
11/03/2023 13:43:07,Consultora,España,,19000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 13:44:44,Consultora,España,,23000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
9/03/2023 18:18:05,Consultora,España,,18000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 13:53:17,Consultora,España,,32000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 14:25:27,Empresa de producto,España,,32000,EUR,Software Embebido,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 14:30:06,Empresa de producto,España,,50000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 15:14:01,Consultora,España,,32000,EUR,PHP + TypeScript Full Stack + Design System + Ciberseguridad,Senior (+5 años),Autodidacta,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 15:33:06,Start Up,España,,19000,EUR,Back End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 17:29:44,Empresa de producto,España,,35000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 18:07:58,Empresa de producto,España,,24000,EUR,Front End,Senior (+5 años),FP2,Hombre,1,Tengo que ir a la oficina de forma regular
11/03/2023 18:15:42,Consultora,España,,41000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
9/03/2023 20:15:20,Consultora,España,,64000,EUR,Technical Team Lead,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
11/03/2023 18:39:27,Agencia,España,,8400,EUR,Full Stack,Senior (+5 años),Autodidacta,no binario,2,Tengo que ir a la oficina de forma regular
11/03/2023 19:02:12,Start Up,España,,69000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 19:18:38,Empresa de producto,España,,46000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 19:39:33,Empresa de producto,España,,27000,EUR,Full Stack,Senior (+5 años),Autodidacta,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
9/03/2023 21:27:38,Empresa de producto,España,USA,30000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,4,"Sí, 100% remoto"
11/03/2023 19:51:36,Start Up,España,,20000,EUR,Front End,Junior (1-4 años),Ilerna online Grado Superior,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
11/03/2023 20:03:13,Empresa de producto,España,,18000,EUR,Full Stack,Trainee (0-1 años),"Autodidacta, y formación reglada (FP)",Hombre,2,Tengo que ir a la oficina de forma regular
11/03/2023 20:57:21,Agencia,España,,22840,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 21:15:55,Consultora,España,,33000,EUR,Back End,Senior (+5 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
11/03/2023 21:22:36,Agencia,España,,18900,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
11/03/2023 21:25:07,Agencia,España,,45000,EUR,Android,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
11/03/2023 21:57:59,Consultora,España,,37000,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
11/03/2023 22:01:57,Empresa de producto,España,,32000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
11/03/2023 22:16:48,Empresa de producto,España,,33000,EUR,DevOps,Junior (1-4 años),Autodidacta,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
11/03/2023 22:22:09,Consultora,España,,35000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
9/03/2023 21:32:51,Consultora,España,Stratesys,28000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
12/03/2023 9:56:09,Consultora,España,,20000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,3,Algún día tengo que ir a la oficina (1 día a la semana o menos)
12/03/2023 13:17:55,Consultora,España,,28000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
12/03/2023 18:20:27,Consultora,España,,19000,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,Algún día tengo que ir a la oficina (1 día a la semana o menos)
13/03/2023 9:21:08,Consultora,España,,37000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
13/03/2023 9:23:30,Consultora,España,,18000,EUR,Full Stack,Junior (1-4 años),Bootcamp,Hombre,1,"Sí, 100% remoto"
13/03/2023 11:48:17,Empresa de producto,España,,50000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
13/03/2023 12:19:31,Empresa de producto,España,,51000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
13/03/2023 13:24:19,Consultora,España,,26000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,Tengo que ir a la oficina de forma regular
13/03/2023 14:44:57,Empresa de producto,España,,25000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,Tengo que ir a la oficina de forma regular
13/03/2023 15:07:55,Empresa de producto,España,,42300,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,3,"Sí, 100% remoto"
13/03/2023 15:57:17,Empresa de producto,España,,20000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,1,Tengo que ir a la oficina de forma regular
13/03/2023 17:28:57,Empresa de producto,España,Suecia,99000,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
13/03/2023 18:29:17,Consultora,España,,27000,EUR,Front End,Senior (+5 años),Prefiero no decirlo,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
13/03/2023 18:34:00,Consultora,España,,20000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,2,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
13/03/2023 19:43:15,Empresa de producto,España,,43000,EUR,Full Stack,Senior (+5 años),Autodidacta,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
13/03/2023 19:56:55,Consultora,España,,15947,EUR,Front End,Trainee (0-1 años),Formación reglada o universitaria,Hombre,1,"Sí, 100% remoto"
14/03/2023 14:51:33,Consultora,España,,35000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,2,"Sí, 100% remoto"
14/03/2023 18:36:21,Empresa de producto,España,,38000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,4,"Sí, 100% remoto"
14/03/2023 18:43:00,Empresa de producto,España,,28000,EUR,Front End,Junior (1-4 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
14/03/2023 18:56:59,Consultora,España,Canada,31000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,3,"Sí, 100% remoto"
14/03/2023 19:08:39,Consultora,España,,37200,EUR,Back End,Senior (+5 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
10/03/2023 9:54:40,Empresa de producto,España,USA,45000,EUR,Software Test Engineer,Senior (+5 años),FP + Autodidacta,Hombre,2,"Sí, 100% remoto"
14/03/2023 19:29:50,Fábrica productos estética,España,,32000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Tengo que ir a la oficina de forma regular
14/03/2023 19:52:15,Empresa de producto,España,Bélgica,27000,EUR,Full Stack,Trainee (0-1 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
11/03/2023 18:29:23,Empresa de producto,España,Nueva Zelanda,47000,EUR,Full Stack,Junior (1-4 años),Formación reglada o universitaria,Hombre,4,"Sí, 100% remoto"
15/03/2023 18:50:02,Start Up,España,,43000,EUR,Front End,Senior (+5 años),Prefiero no decirlo,Hombre,4,"Sí, 100% remoto"
15/03/2023 19:15:37,Consultora,España,,30000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Mujer,2,Algún día tengo que ir a la oficina (1 día a la semana o menos)
15/03/2023 19:22:24,Agencia,España,,18000,EUR,Front End,Junior (1-4 años),Autodidacta,Hombre,1,"Sí, 100% remoto"
16/03/2023 18:02:09,Departamento IT de una empresa de logística,España,,24000,EUR,Full Stack,Senior (+5 años),Técnico superior en desarrollo web,Hombre,5,Tengo que ir a la oficina de forma regular
16/03/2023 19:08:28,Consultora,España,,21000,EUR,Back End,Junior (1-4 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
16/03/2023 19:08:48,Empresa de producto,España,,40240,EUR,Front End,Senior (+5 años),Formación reglada o universitaria,Hombre,5,"Sí, 100% remoto"
16/03/2023 23:53:53,Start Up,España,,23000,EUR,Full Stack,Senior (+5 años),Formación reglada o universitaria,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
17/03/2023 9:24:59,Empresa de producto,España,,18000,EUR,Front End,Trainee (0-1 años),Bootcamp,Hombre,3,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
17/03/2023 11:36:54,Empresa de producto,España,,38000,EUR,Front End,Junior (1-4 años),FP y autodidacta,Hombre,4,Modalidad híbrida (más de 1 día a la semana o más de 4 al mes)
